seq,stddev,N_IN_Conn_P_Src,N_IN_Conn_P_Dst,duration,pkts,bytes,srate,drate,proto,state,label
45003,1.153133346603667,86,46,54.85366347421982,2370,213143,1901.3846397486057,61.441620269904796,tcp,CON,dos
6255,0.8621081242095125,27,24,11.663195888627893,1600,247343,85758.94649186678,88.26772600694568,tcp,CON,ddos
17145,0.46770311829430267,270,47,91.85494559804981,898,399045,204.01432141254708,48.823412618162386,tcp,INT,reconnaissance
24215,1.3895305325423843,85,36,45.6981287216526,80,46645,78119.12165331298,19.22921099292598,tcp,CON,ddos
80720,3.0757983167922287,44,94,22.842227871270392,3655,62123,3859.8031722629735,88.61229009199268,icmp,INT,dos
71775,10.225090146488352,95,57,57.99019793908719,4850,151495,1599.7363838663882,35.85795502316535,udp,CON,ddos
6091,1.4038326606950096,48,55,111.08634710111943,822,499940,3749.8417270255827,73.02528753471002,tcp,CON,normal
11638,0.778049500077345,10,55,20.563670924736396,9040,375230,16277.677899326009,32.00956785292035,udp,INT,ddos
22416,0.382739267138196,46,57,101.8440091287538,88,261500,3490.3107717532585,29.821544265087663,udp,CON,normal
24072,0.4457828532991661,30,68,50.18517478887246,141,333984,2276.4363542409,64.2028259313756,tcp,INT,normal
58244,0.9793183460355921,10,13,16.417100882396333,5410,337251,69000.03331070508,15.63114352059678,tcp,FIN,ddos
41241,0.6865854895536803,13,84,101.80602809633479,5250,302124,42170.06293572552,86.69738708479164,tcp,FIN,ddos
83808,3.67688038715037,67,28,116.35447132263025,8260,84220,30685.1871249114,38.76239866258526,tcp,INT,ddos
33435,0.6890002593999077,10,66,34.95319462948556,5750,243208,8883.242138773505,1.92774359685004,udp,URP,ddos
69725,0.7012770999750628,22,28,36.425041644838416,1715,205729,4323.463468407284,30.543647361056735,tcp,CON,dos
75698,0.725629408775944,55,51,46.86612741880894,6870,289546,76304.62588142115,78.4966324599502,udp,CON,ddos
28733,2.717516685999917,56,14,97.6958296049324,4875,470361,4913.997516688655,85.93588553347858,tcp,INT,dos
11315,1.5781155151805537,270,57,1.251053191543238,216,371987,4252.2744568345415,56.78802769483777,udp,FIN,reconnaissance
23955,1.4285331619195154,85,34,26.87556225195239,5060,259587,108704.4843192255,29.41093180425446,tcp,CON,ddos
57109,0.6100205697413825,16,76,84.70827143294804,7470,33802,74732.21546113242,52.785410369161475,tcp,CON,ddos
87045,2.5548333443064886,60,35,48.67732841881264,2995,203039,404.8054280597768,83.63752986316901,tcp,URP,dos
87506,0.05867870118380237,12,83,39.63614446055233,740,290918,114174.74926757939,31.60378297282528,udp,INT,ddos
36669,3.0695577029178183,59,97,104.6740743853532,806,493808,589.5193821227687,38.54369735959898,udp,CON,normal
23062,1.0784666024071643,35,71,110.08015308362857,581,68154,2585.778332191909,53.96941329900443,tcp,CON,normal
79253,0.7618703889295146,40,16,113.75839831372429,69,272905,4284.293004984409,88.71381956706614,tcp,CON,normal
39750,1.031246595350825,71,53,32.70679136798294,1115,92505,2362.092830815172,58.2148933831465,tcp,CON,dos
16908,1.6512921114638113,35,96,109.5016006320833,936,329060,828.4352037524993,20.76151553866532,udp,CON,normal
18778,0.019271407025433614,76,36,88.43612960171994,4485,321127,1866.046923849681,8.910403798140997,tcp,CON,dos
93230,3.0783450124503435,64,51,18.506615603881187,1930,351328,4941.93796231339,9.501395692786584,tcp,CON,dos
51746,0.887889550828072,37,82,73.23279312695693,4405,124848,4998.795956537565,95.02495737866472,udp,CON,dos
91866,0.6300304536529486,159,65,3.161151982019639,285,354100,3554.2038667397073,82.24124753115542,tcp,FIN,reconnaissance
81819,0.22317739174496043,90,12,85.00567031434805,1220,285838,110999.31868853355,76.585469012559,tcp,INT,ddos
23625,0.8682963930490074,47,22,88.02836915058995,775,247735,221.12922015008706,49.63645791700466,tcp,CON,normal
23322,1.0287294529226798,117,79,94.72083169289108,733,240608,1379.9302777549578,67.25396172775874,icmp,CON,reconnaissance
10489,0.7753829896139921,75,68,20.703833969638065,441,450876,1844.860850914223,12.733030454247396,tcp,URP,theft
22575,1.7028837275300268,17,47,75.39036466376277,823,263444,60.087037576162594,62.08957156799465,udp,CON,normal
5241,0.8194111658536923,23,94,21.463623322633698,2285,313925,1884.8700818291834,81.07807325787796,tcp,CON,dos
43222,4.882437736285008,71,92,113.5980633566177,164,369449,465.24862213849525,6.213874023625177,tcp,CON,normal
10479,1.3717292334909963,84,98,81.00160811100746,263,244821,2587.0947691478323,29.615042230927724,tcp,CON,normal
55646,2.471316767748876,72,77,11.440006434638684,460,265526,22.196102563760366,11.027867336292829,udp,INT,dos
19263,0.17371556044846548,88,95,22.44468056846873,778,371986,1352.322397846901,26.02270360680573,udp,CON,normal
52797,0.7594819077765407,225,78,79.61554831547161,336,201420,4331.430384830794,77.25238719006052,tcp,URP,reconnaissance
4433,0.6161259059021474,49,10,57.20098286865687,5860,186747,26634.224094898265,33.20491662879732,udp,URP,ddos
95258,1.2641505685490007,22,59,88.3559836476392,4675,107289,324.310663901776,68.96838478879518,tcp,CON,dos
64292,2.961147555922036,26,90,33.695375082280165,314,186838,1248.7289491688296,77.3302520944915,udp,URP,normal
79105,0.12236542990320277,72,82,78.95044650411238,602,129542,4137.810774146834,81.66386906723669,tcp,URP,reconnaissance
59400,0.11301469881698091,42,18,21.236043203484652,866,195967,2935.9780987363065,87.33754434083525,tcp,INT,normal
79715,2.84886042827911,25,62,65.24568789306062,9940,351821,73260.33098126925,59.76358120193033,tcp,CON,ddos
50429,0.3590048412377122,22,97,114.93599318640679,4040,403854,2.970000936344,28.06398319996245,icmp,CON,dos
87732,1.6573375897261844,95,19,75.38703965268608,910,479519,2360.8088542566675,15.055853195558333,tcp,CON,normal
303,1.1742078822644977,32,93,6.0001841069724735,466,476455,1328.1636367022097,50.370865421327196,tcp,CON,theft
82559,2.683686769649133,45,90,118.65146776625748,6410,395689,42027.78600451883,10.355723148824369,tcp,FIN,ddos
56,0.2004495135433479,52,86,18.824802691534224,2005,408045,2993.4733196768398,91.07239789817014,udp,FIN,dos
8718,0.20851895063699238,59,38,86.16857425454992,2805,396181,4371.711441649261,44.24802379429739,icmp,INT,dos
28700,1.2206633565418488,83,45,63.904072157664444,598,141820,908.3663634988044,87.29841457105888,tcp,INT,normal
73687,4.388712047924692,270,96,35.323988175828646,485,264758,3841.133296140368,70.92703836389636,tcp,CON,reconnaissance
67662,0.8042093998691362,22,36,21.278080940839665,6560,40271,6115.149924361077,85.72175628318546,udp,INT,ddos
44248,0.5938858810904599,39,27,21.32510601084161,647,485497,1633.713156646456,88.39580892545654,tcp,INT,normal
16749,1.3997331798001724,66,27,103.00810334529805,911,200070,1094.6415571302891,5.329349841238451,udp,CON,normal
4622,3.9985338588725257,39,18,104.74962878709664,627,282870,4577.928359966409,72.52578478341637,tcp,INT,normal
15035,2.720343649309119,80,76,55.81799744944381,1385,169556,890.0717320386105,22.654769641727256,tcp,CON,dos
5127,8.100063658739533,19,16,12.43547192953394,66,351159,2893.2017274632444,98.929690561189,tcp,CON,normal
5123,0.03424072714190632,75,67,106.09992829651094,6990,34356,20599.983761490595,77.8402974125966,tcp,CON,ddos
18031,0.1796255736246221,92,88,58.44249132452451,4720,295822,2367.471228011872,0.37650028032238936,tcp,CON,dos
82839,1.4103671413672358,144,39,52.652051981606775,857,326299,2067.0581668352675,92.74163218022034,tcp,INT,reconnaissance
84718,2.577009011434403,46,82,48.88343557548998,1005,275836,206.88182545001567,29.230590220117712,tcp,CON,dos
55659,0.5037217982785109,12,70,43.80233584893082,468,439548,4129.3553817436505,41.66535996364497,tcp,CON,normal
38639,0.4100990130519454,98,91,63.12112242762768,4340,135806,97514.63910779267,61.228557892786725,udp,URP,ddos
67068,2.3195242526971582,43,26,72.5453426521779,1380,430453,34734.10186254547,91.63097940442185,udp,INT,ddos
88870,0.08705055130769374,285,62,55.97239799655113,52,126563,3070.0142849660756,92.73266232540607,udp,FIN,reconnaissance
34675,0.6915840224055438,47,15,107.59788296644189,7250,216347,45335.29093614509,56.34717627307392,udp,FIN,ddos
35855,1.0572504708925092,23,48,38.12002976231114,4520,152042,96153.96984213614,31.672449581144846,tcp,CON,ddos
46272,1.2326599618845187,73,34,69.39784450255698,158,173471,3462.4530329686586,27.91899417056073,udp,FIN,normal
73689,1.9563260697524192,48,51,35.99517046935803,8020,273894,11310.646472542434,36.43970987784789,udp,URP,ddos
38519,0.6573987034616531,63,51,90.40224950508032,8620,460227,105523.91020081946,18.051368353901086,tcp,CON,ddos
10268,1.4227729073637418,11,68,12.255429798288949,2060,51481,22430.31457161751,66.98330183200959,udp,CON,ddos
90826,1.3205727021153602,52,47,22.644690916443107,1710,7330,870.631101356722,52.78020512062873,tcp,URP,dos
1063,1.1898361871906964,186,40,96.14436798982416,833,14713,3668.7609994102754,77.34647002698,tcp,CON,reconnaissance
50449,1.534491945626149,12,38,21.984528228749426,1580,150323,916.3369818476707,9.411131688943264,tcp,FIN,dos
95463,0.4505415093951799,50,18,75.08993579702262,680,423645,612.0725280117886,39.99058243401679,udp,CON,dos
6230,0.13267111725646655,17,10,116.42924398505173,750,255811,41949.514446492045,23.98628682008913,tcp,INT,ddos
56794,0.19050910261515497,99,89,62.74735076130212,2245,36436,4193.578532767803,53.51862062594051,tcp,INT,dos
47916,0.38153030050582815,84,96,22.48838616436197,690,188117,22103.15275716958,46.824398367861306,tcp,FIN,ddos
4633,1.0403146949747157,72,81,38.48360479207081,953,292118,1695.4310582897886,44.9565451189029,tcp,INT,normal
3597,2.75302873561727,222,56,98.81514571643213,813,105969,1431.3411274912244,31.565363194394248,tcp,CON,reconnaissance
6169,1.812439896572069,88,85,42.19995791348372,561,445241,1780.3687175129576,72.68455744741269,tcp,CON,normal
7562,2.334134401501452,13,19,86.8216395722186,202,141326,3571.3875446090424,48.15677042617569,udp,CON,normal
73795,0.6484275053212055,77,25,93.28223019601835,574,285458,2027.3873583638424,20.224377981319286,tcp,CON,normal
82153,0.7779181438390897,19,56,60.14244048657245,167,89316,3797.9074490360795,54.74474728997934,tcp,CON,normal
26735,0.7505257350545933,84,52,93.98582291058231,717,185995,3202.0516509280114,59.6672156039394,tcp,CON,normal
6372,0.319554424172962,59,33,38.029043628381295,3305,51331,1805.5598006263756,2.137967726533241,icmp,INT,dos
26070,0.09475583886607106,96,17,61.93964144632197,996,456314,2161.2606839579917,20.377866084851348,tcp,CON,reconnaissance
79906,1.3407524879526918,70,84,82.38730511839289,605,185369,3518.1431980213097,24.240391012728235,tcp,FIN,dos
12911,6.794632650586568,56,35,20.169609603378344,4105,238083,2673.8235903498326,24.80751621631314,udp,CON,dos
73480,0.2737758328131505,12,16,32.83536246389538,4705,191622,4341.713973120792,23.88458703600308,tcp,CON,dos
77736,0.07171455880504785,26,88,78.24474037063486,970,128322,116648.09435104972,27.16411715669158,tcp,FIN,ddos
81265,2.2680019142394587,93,24,78.64355901942659,377,480784,3588.564859459109,26.27272262548277,tcp,FIN,reconnaissance
23276,0.43670405917065247,25,57,59.196824271711016,4910,12957,123650.91695998533,88.40688373236057,tcp,CON,ddos
72275,2.6547956569551614,89,12,95.47044722849768,924,318096,2982.724283417933,31.964787224495517,tcp,CON,normal
81450,1.825772827235405,12,25,57.84710618569506,265,292717,199.24996847450623,34.976271436624494,tcp,CON,dos
60005,4.369115735439932,61,88,105.75879052738257,45,33766,2524.3097954302043,26.617726258315432,tcp,FIN,dos
62982,0.7887242229114975,42,98,88.30867580120258,331,228277,1150.1233960013558,96.75743595425578,icmp,CON,normal
84660,1.6269302326282773,51,23,37.76406890153765,2510,473932,41715.813265087614,53.54908002350419,tcp,CON,ddos
54554,0.9378256967797236,11,97,47.43108576413817,1800,403152,2450.4012537358,61.05461142075163,tcp,CON,dos
48448,1.4937669213793265,48,84,80.12273460569571,3490,223809,36883.112924342895,73.54872620631026,tcp,CON,ddos
34530,0.895662007100531,165,12,107.33441980620013,124,38568,1548.1772316619733,33.371406878937314,tcp,CON,reconnaissance
75704,0.31355080606534314,57,82,21.445869215688344,6340,488706,50253.53701043175,96.87804297648188,tcp,CON,ddos
76091,1.0636021202484152,36,79,61.760109985498865,995,249229,1432.3580930467783,15.232617257433755,tcp,CON,dos
17261,1.1280221623622066,24,40,14.255011774503881,829,378977,847.5880258067193,45.78146004943443,udp,CON,normal
3813,2.4958716249000674,48,89,33.53533918326042,411,248186,3827.824756830303,14.543926235243354,udp,FIN,reconnaissance
28025,1.9949884702822547,66,84,82.31807713382979,3800,481979,49402.982267324594,79.03757462603832,udp,CON,ddos
58657,1.635036216602967,51,26,9.329078495144156,9180,426183,103970.08316799381,10.731769202193286,tcp,CON,ddos
27286,0.18052020269200644,18,58,79.4833674680798,2525,23859,4413.5966758741915,55.389960341358304,tcp,URP,dos
92437,1.9127537096132206,15,12,108.0974337023147,95,203729,3754.8423344104845,10.480627500066564,tcp,CON,normal
1606,1.0406365193783818,66,92,116.32446555192492,300,120638,49585.6535723242,45.26618881847099,udp,CON,ddos
71159,3.367883468842267,85,97,25.996647490860834,920,456398,90165.96082240176,28.030799087262604,tcp,URP,ddos
72304,3.7861749314222264,39,64,89.8680058949885,596,475622,776.1869998424268,90.32967579593263,tcp,CON,normal
27140,0.0851041043390836,64,81,111.16452747421486,15,52114,3305.6126842018466,5.309579507095885,tcp,URP,normal
77150,2.5775535288958777,93,49,10.96522593262147,3275,378909,2030.2197165629095,64.9937629800245,tcp,INT,dos
56139,0.057639472216187905,93,75,49.68341899509614,8210,83198,81956.41276292811,69.52512329577897,icmp,CON,ddos
76126,0.6863292957462166,63,96,110.32925261489305,4600,422162,94349.43704123504,88.89821023812085,tcp,CON,ddos
13919,1.1723119170878522,36,49,24.335297003081358,7210,100276,70336.90428794261,87.77294563111604,tcp,CON,ddos
85656,0.24043060109939438,93,39,112.05134829385723,115,114476,3212.428717415164,97.70562866075984,tcp,FIN,dos
27447,2.0574858875351953,68,34,63.26352133846232,326,367296,1067.7183042331496,25.39093543471054,tcp,CON,normal
13047,0.012584700492624484,16,16,11.988070011424144,4385,119384,2963.538503591188,27.482537614777435,icmp,FIN,dos
24819,0.27696466144466875,49,59,53.98582813334504,6560,224925,57560.634913684145,39.729272807761504,tcp,URP,ddos
4325,1.304099375447198,243,90,39.152017194852476,987,129959,2140.321492500081,53.757698063647375,tcp,CON,reconnaissance
76324,1.8796792487631024,11,10,33.86521706205644,435,453056,2051.6377402810353,36.714191860127855,tcp,CON,dos
9112,3.7269358831293564,23,53,64.97752760046642,193,32792,1554.6890475265443,74.02964105448687,tcp,CON,normal
38111,1.8336973609681129,19,58,58.03163929753365,685,402920,1526.7427784659035,0.8545051909653267,udp,CON,normal
16390,1.6711034105875002,59,16,57.83657718725141,263,198385,3498.56216910989,1.7654315578186086,tcp,CON,normal
41428,0.7521575988011804,27,12,10.57791959064273,2145,428243,2789.0429992026384,71.60567598309163,tcp,CON,dos
79580,0.0019278766624140431,27,10,96.27837940507537,8070,216226,3746.4385401896243,88.31212225507421,tcp,INT,ddos
28747,0.19202154558588236,25,60,57.77323640338006,360,132560,242.72129787134097,77.65474537321833,tcp,CON,normal
87887,1.1471405455304475,61,47,98.5088785383962,562,460123,2850.637993341028,11.709161342784114,tcp,FIN,normal
118,1.6864947379279593,234,52,98.95153239147248,433,221990,4231.4327656779205,93.49740269318416,tcp,CON,reconnaissance
84472,0.8105059717093421,183,64,38.05692184644033,560,301248,219.98465826366157,52.19126185069014,tcp,CON,reconnaissance
13235,1.967777017593358,40,66,0.5225521106096758,5080,204237,63402.09874642891,74.22951520854697,tcp,CON,ddos
53442,1.1067847543501435,93,62,109.34957004929676,490,174881,106392.29409977404,20.104619766317878,tcp,INT,ddos
847,0.11560700769076765,32,42,91.28360247565574,1680,134238,558.4861424084081,54.879563093415385,tcp,INT,ddos
10955,0.3198199998710962,51,89,12.871127566859709,6790,483233,34476.04896545676,33.00608038436161,tcp,INT,ddos
79240,2.7488555386269153,90,71,84.20754235333816,4410,129675,114990.22749270924,97.47607735287289,tcp,CON,ddos
46515,1.936000419956654,71,20,2.403772216997003,5940,428958,10185.99924988793,47.41961398127057,tcp,FIN,ddos
88237,3.377296055641142,86,81,3.332060547414597,575,344877,3035.021687849682,75.5576985604691,tcp,CON,normal
97580,0.18759204570611132,59,61,63.099262928501496,228,31123,2536.9575948299744,60.323193635965836,udp,CON,normal
6470,6.941512487429194,86,10,11.525395470932356,952,410143,758.4816478080761,9.429874872294775,tcp,INT,normal
30106,0.3524574305649374,90,23,115.72041836166778,214,204480,212.53080122972673,54.29277554076288,tcp,INT,normal
42102,0.017774713153756262,24,94,107.25985336680485,6420,257604,62824.6312503082,54.02158674680092,tcp,CON,ddos
64324,8.941658546156953,99,30,77.97779393771492,4400,180671,3675.677431926398,71.57093491765745,tcp,CON,dos
91923,0.49499503190900496,53,43,7.646012791626756,154,255800,886.2961623451549,32.19080166075575,tcp,CON,normal
58068,1.6540183555312833,51,99,38.98090610159,7540,74332,86415.75030297665,86.06521142662646,tcp,CON,ddos
49377,0.291619714921887,54,23,44.60738802572736,6080,232342,68299.04801073279,62.2603500696122,tcp,INT,ddos
45588,1.3020672601166003,44,49,57.70609941960812,407,3025,1789.2963433111067,3.934131405379848,udp,INT,normal
36977,3.5156573942617557,31,44,20.269175977900257,889,199414,3322.186038076141,70.68357884645461,tcp,INT,normal
67585,0.5788934084965417,83,51,69.30181962402071,3720,433222,959.9646902413617,90.69669100418342,tcp,FIN,dos
78478,1.664148817817011,84,91,52.29304197845888,750,53888,2284.7109116252113,68.31470953054655,tcp,CON,normal
