flow_duration,total_fwd_packets,total_bwd_packets,fwd_pkt_len_max,fwd_pkt_len_min,bwd_pkt_len_max,bwd_pkt_len_min,flow_bytes_s,flow_pkts_s,flow_iat_mean,flow_iat_std,active_mean,idle_mean,label
8527271,303,198,767,29,1453,13,353868.78172620793,2910.5950549389145,10132.459732677427,11124.220404690102,63735.999255073875,963187.9337303548,dos
783166,258,195,1221,24,46,59,577162.4981653164,6634.415323619871,1920.5349683386667,5167.670972888632,45798.41179531381,153431.56876788667,normal
9943331,253,313,1285,52,1968,53,985894.2799020254,3927.158835991041,631.6960167259816,15221.690384111413,68158.19618449545,870183.0900535068,portscan
4899956,222,76,60,29,1614,11,71549.18539911603,9725.129783692584,22674.928173736473,16283.977614797925,79120.16584982198,905876.6445877615,normal
6240879,478,18,1400,28,500,23,874628.4567160903,4049.6686886068896,20917.546762469115,10152.129556030664,94307.1029112013,290136.67800327437,normal
4056057,369,61,776,46,1833,44,308629.43807079137,3959.0967142827644,1824.5250315685487,8189.891793903361,75351.68620256113,648170.3617001725,portscan
6617588,167,326,132,29,1952,52,465716.43622857507,5015.725976695553,45452.922678903065,6343.921044292706,39155.550126549984,305846.41777022457,normal
597997,3432,393,1920,33,1899,52,741117.4830823119,3826.8412476228386,27624.93668425836,656.8011403778762,49330.287973754006,109303.38233601622,ddos
3941337,160,280,787,24,424,16,910036.4634472748,4179.3410053893385,40368.87281675991,11214.5078714474,4701.36460916225,813063.097493821,normal
9161508,3592,427,1209,16,1398,0,9075.483536569729,124306.45909053624,5195.263480022557,10178.540281892101,2874.483229833058,905950.2741252233,ddos
2043099,1328,249,1547,58,964,53,662192.2742835204,91812.88408213393,48673.19223406994,4260.496885967104,28151.546276671,110071.00758304878,ddos
3660085,1640,226,873,23,1877,41,69552.33963957797,145413.20747633147,40488.784963876984,10641.025023388978,80609.89101337832,648191.3912958447,ddos
1902997,267,126,97,37,730,57,525678.519171082,3256.296328144613,14398.323869370126,9352.637910539079,31924.39495803614,971038.5732880255,normal
8019313,138,57,738,27,110,36,749760.0883165258,1615.326723080743,1049.0696938287565,5213.577188080769,11691.562172325665,273121.60332017,dos
3576611,368,408,1866,32,1250,10,169534.141315135,7505.788704116728,8233.794288415425,14861.943752559555,35612.87563899509,750994.5456403856,normal
1164050,443,476,897,61,1810,41,763784.9763281164,436.6655503319273,20931.123221932387,4917.579479562577,30557.482619894927,412292.99160697183,normal
549248,2768,375,1239,35,1791,5,309537.8598109565,23934.641604565473,159.24276492900424,9020.795240901707,98931.69714299976,63708.135380770356,ddos
2773807,248,203,421,50,1062,14,610551.1309476773,5069.54661486689,2051.6170329380357,10668.380866904592,97135.58618354952,699712.2430942863,normal
5068102,55,242,852,6,134,40,658041.0387073763,7535.411255408827,4940.814726423663,16226.984507868643,73692.7020813863,245915.25454571727,normal
2774039,404,366,83,22,1318,39,648980.7271981857,6009.739742100666,40487.72583207945,8410.994997766444,82893.07901436898,596417.3654593965,normal
1935840,1672,423,671,53,609,22,18544.796278140097,149233.89291717502,27347.821589412895,4139.9763059615525,25385.76577387599,70694.6670690406,ddos
3435055,17,331,905,45,1057,22,152274.00774767884,6549.438557470677,1911.4256220243806,296.34092924827326,53767.44831242437,120224.6407452775,portscan
4936810,68,499,1468,25,986,37,856202.6903572029,7249.700929907872,13230.668944608895,5041.182687140493,99849.49171538517,5768.6217427784795,normal
5155972,133,325,1085,13,427,37,939842.2725950422,9939.160569204416,32112.51565282266,15010.514041988432,32321.420267299072,217843.10345189407,normal
3177426,188,251,392,41,1988,48,563667.8887784522,5924.666015590655,15937.321659234936,16409.465501651444,98619.09913878313,130679.55365965456,normal
1554610,3256,393,1999,27,1091,63,596971.3619213902,107193.18257302913,34109.80390524574,12013.79376686581,18825.78550784707,293663.8485179055,ddos
3763222,3440,321,325,23,1726,11,755030.5900592478,44750.190726769964,38913.62989080866,18966.566543059253,62014.10856733996,204112.7587348218,ddos
4421690,308,375,228,6,198,6,406105.2863225362,5367.601497550768,15338.155409310242,10443.614199600624,78193.98815693124,263597.9348682578,normal
2535037,138,492,486,47,559,36,328016.3444891474,9119.53287511751,18331.96942684523,9586.501856330577,59317.86064212349,128723.5142582892,dos
812561,174,408,951,35,258,15,768201.6656399302,8533.234209614431,2513.210279323177,16656.7412817706,30890.55134597727,177594.50701733737,normal
4427136,412,198,1347,38,724,54,28285.656964914364,3062.948523452994,40991.71896159901,3339.9018318740527,81398.43256552437,281989.43391130003,normal
1718324,97,487,1628,14,673,37,885346.2881246471,3572.2431782709796,30307.4572681207,302.78862831014,20174.550419657688,436276.36135028827,normal
2710726,171,342,1435,48,1648,39,440902.52479281364,8463.751458735554,44414.54205628857,17635.933954555334,43028.63407067852,262774.1782041514,normal
9312752,1232,239,1196,2,136,34,504228.61491538107,42702.159720186726,9454.091620730684,10682.230831894793,27973.990100511513,187440.1067883631,ddos
7906266,183,138,666,47,1852,39,634278.1576640705,8876.190920871155,48030.41608770247,14897.937428599285,49539.08297218264,636533.2027508275,normal
7310208,242,121,381,1,915,28,274385.7483309108,7737.717050159562,35339.716274021186,12578.444463791271,38741.38715153851,362582.6065769935,normal
9775360,2432,419,1307,6,935,38,597387.4914497078,22854.74381327956,9838.550920249287,13277.751146320064,17909.794498268715,603358.35926413,ddos
6440110,285,48,1259,56,380,16,693038.9468500081,7197.677824470088,23153.960937180866,11746.767951485395,74188.77790806463,399498.3988661833,normal
8674263,27,303,740,15,1547,50,117931.44993594484,8343.285521589576,34950.557809022604,14504.008820518142,17662.102510080258,413697.39923557657,normal
444291,402,114,735,20,1894,25,520470.7805884847,1443.5130873755431,171.6925349306975,2269.8403465047477,54564.521848216,376167.78359682526,portscan
1502437,360,342,1665,8,237,19,329420.1361414347,4573.542314741725,39016.52928153017,5018.506614021241,80457.81949006705,852539.1671140085,dos
3486769,480,250,562,11,1307,45,557357.7256706514,129394.43060975574,47384.53742821711,9582.693419543544,48326.90158247023,383731.79517358326,ddos
9309305,202,490,1567,28,687,24,21294.287496887,1986.5802137212104,4084.003303670911,14329.20697193632,88685.93043778605,601428.6902122677,dos
3723046,2000,6,1682,23,1760,59,742680.3562111681,67364.1980419628,44906.9068772138,6169.960746309928,42880.94855075174,466819.4761879474,ddos
7064500,362,218,1868,32,457,37,168404.5045467143,6127.740825101704,4645.510403262001,16144.38149337601,97070.93259291866,592402.2477973487,portscan
9874913,69,76,213,13,1610,62,689386.9476548423,972.6138688570135,25784.779867045923,1306.782710235166,2490.3087274376066,195784.35169848084,normal
224795,458,178,671,42,1158,38,768814.9121527531,2120.636676200875,42006.99953861167,15818.014762217475,79107.17742642875,118789.55004120983,normal
3441728,370,144,1070,17,81,61,752611.9924438215,4667.357093982466,29487.009047170704,13981.18477657344,70785.92241403337,590554.6445382505,normal
9490552,21,415,1089,53,594,63,817502.0945837637,3736.8761922092845,17577.773516146754,1305.241124927925,61107.149069222454,983148.7963794372,normal
7553075,152,153,666,4,653,36,307745.1511814844,3247.827433079971,36632.22941536429,632.7079281104786,29610.626219328497,257902.60199691274,normal
8123336,102,120,1872,14,1232,18,967113.1653352923,263.76738047249967,1384.994884903012,16798.113705740576,61071.43577611726,1533.1335906768606,portscan
7761950,3096,123,973,58,1750,20,23818.175134068588,139190.35383557397,33317.09446891455,2895.882761739996,59457.08685936004,912853.0223196701,ddos
9799414,488,149,1101,6,402,31,481200.0961148877,8714.240868949671,38733.442656550105,5066.070182169855,14940.251123721437,131600.6216635137,normal
3340316,95,396,1056,24,821,27,270284.9383422956,3926.2555314747715,3349.0273788308177,17925.818226966137,87984.5002237026,867208.0959436244,portscan
3833384,446,380,968,13,1790,38,739880.4498468745,1813.8313339501753,48511.932153140646,6857.517437168108,53461.537654787106,514290.08672877686,normal
1847965,361,267,1655,51,187,40,805223.2854078689,690.550767871276,32033.68724354882,10608.697866089627,8905.536269655711,178816.4152675763,normal
7586825,229,326,980,39,492,11,822392.527517827,1231.9664850788683,958.5956328933235,620.3220644840135,39156.78930601664,196883.22167922833,portscan
9308192,125,0,68,35,1782,56,296904.05563469045,6020.264890586004,9662.911697678579,11380.243836877142,21651.726135783567,527176.7108452442,portscan
4898054,258,160,822,34,254,46,274140.536112241,7339.198556028394,37202.21338046044,14270.503063687023,16863.16343134796,794656.4760173528,normal
4017236,322,243,1137,43,1346,14,676935.7192784566,1564.3041464126018,34785.281908191246,11302.159405744274,94636.778422548,810659.0485516147,dos
344955,487,374,626,49,1697,27,928184.3645832081,1127.9933968471892,12669.954922937568,16173.607539622133,67483.12152720147,238023.96316070552,normal
5750383,369,397,1700,23,1880,55,254205.21558609832,6910.819627068993,4732.522579742879,15531.097108380902,30158.495437146958,710997.0609235531,portscan
1075061,426,250,1627,14,424,20,910599.6994047712,5170.271675245934,45053.53472533038,9582.195876138674,67835.1587682866,479600.5259946199,dos
4625778,236,366,1494,10,1438,15,591461.3930812665,3718.4299304196047,15414.637359851064,12902.135230957636,80304.03858488191,620377.1399912722,dos
2378035,162,63,1422,23,1190,22,737938.0219353709,7249.81812344363,21172.358646992434,5532.74234199628,31693.174687098614,129662.53901465719,dos
1134206,336,298,29,10,1613,51,439892.07150781964,68352.37569308607,12845.031582759695,7172.466501059435,98481.35974479874,434348.7198830883,ddos
8296977,276,247,693,43,484,25,806857.2216561052,4651.269813681868,10802.92426106453,12437.690012945655,88145.2072713235,123253.35408564852,normal
2475068,353,441,745,50,435,14,970492.8927654134,157.5110183588687,2195.3155716510773,13208.265114596043,79713.10041244846,502549.06732223835,dos
6166260,68,296,535,16,1710,36,170575.7313896441,3160.160750175996,36847.61867078839,1707.1430394389963,71524.8265641634,61453.72934491788,dos
5672640,1384,464,243,60,1555,11,385559.4250002493,756.6878621131373,4547.052508800046,16384.783539558637,3873.9462795061017,133609.28549969432,ddos
5644907,492,451,1424,5,1631,3,862456.6460622338,9238.480744619495,26570.89814147238,12743.465854941685,2240.374208772078,325122.7663510582,dos
5972658,331,499,1584,20,1504,34,176672.88088726008,2939.461515605921,2499.2760733619793,6547.040086788467,16481.67543295379,511161.7124659342,normal
2442366,1000,114,1345,7,179,30,412963.4434486061,27079.242852454496,49194.00822664469,4527.211347001543,91692.74208124157,114623.70402890975,ddos
4437777,1360,294,222,14,1630,60,166115.10971082744,13635.958242894367,35475.194138753,12061.688346557476,21733.18828279478,879046.1921989259,ddos
9607466,47,0,961,53,1094,26,648368.2587574427,466.45533670390284,31522.927776840435,13917.766785310128,70113.53119336387,280322.32452317706,normal
5241318,261,40,608,51,1725,60,238319.15219943257,8860.102530343727,9327.807139679015,18568.11366537389,97990.1473545035,583822.3619599312,normal
5150735,1736,172,590,31,900,31,380802.1053976014,25278.17382416022,26407.422562678115,3699.8284780352187,93727.51788201487,142010.8931687084,ddos
5481240,305,87,976,57,1464,32,491133.6582536675,6174.886801597259,25182.86839052316,10058.371096924751,40029.60584437344,738634.465254446,normal
7214715,124,481,215,9,643,12,297128.8786586822,6512.215969828801,17938.84775296336,19103.59342744566,68110.49749848527,539667.8897836069,dos
8010743,2344,97,1365,27,138,36,679900.9304266265,47632.69062314567,7814.036154631168,18190.64900445132,75929.79232865729,934198.7441149013,ddos
4981362,162,87,437,14,786,43,111249.45428839594,8332.478315004699,3672.575087925464,9557.888108986775,54952.13834760384,687215.6900350739,portscan
4525308,201,250,1662,11,101,1,879800.7647212214,2140.3811775825393,6091.822494642402,11040.78962753391,52302.97421755965,981567.6161216057,portscan
5290817,454,334,1385,42,467,37,481340.45648671885,714.6725028243471,4874.529083427854,18330.033940417317,22350.15296844318,812433.2288421162,portscan
518449,3216,464,1432,17,282,36,572814.1339853511,10282.688515070231,28506.51170852448,642.4919619869573,67590.52396885637,530035.1503552431,ddos
2882090,3696,140,28,55,1052,58,622129.6775804532,45065.07339892237,28605.17431261117,19524.023497168622,29380.40540110801,225031.7390731974,ddos
798068,275,70,551,36,17,49,59682.04768228957,4632.518590509863,12241.292611836914,19539.882259806003,30860.558989822985,340413.5859410027,normal
7892961,206,136,168,43,1956,55,756990.7555334376,6293.669165275334,5557.650226223315,18887.308200290197,26570.628744221558,375451.3723005375,dos
8467791,40,491,402,62,1980,4,945941.8542034285,7287.110127504347,5218.470548034649,19310.094013475544,6582.602120552828,913151.0882483931,portscan
6211511,273,446,1572,23,755,17,519907.9635594419,1786.991632557777,44619.68457151673,6081.369428062661,84365.29337011506,257361.86542926266,normal
2656071,188,98,1055,62,686,47,390868.70902699913,6839.261937535131,49768.34429851963,741.3611217573068,86306.39404894852,722168.6317244996,dos
5609225,2840,150,495,36,1531,16,784795.8501115188,27382.23402484763,39297.11878786882,5686.916135779849,72375.49112342625,588129.0267782455,ddos
2874399,93,437,1637,53,600,1,720352.958386703,9971.930673040526,2212.725762360286,6913.289481619205,92774.10416397055,171841.5692864288,portscan
7339938,42,174,598,28,1043,48,650975.796363222,9590.684588839547,31519.864837289326,7049.295618331275,63133.32520798706,268296.010072958,normal
7330392,465,166,1688,62,1349,41,965351.4244191374,1024.164659112043,11950.931953535866,13609.177000042506,63963.00379168105,283955.6487392932,dos
1804773,379,342,1999,9,1379,57,581774.4219175476,6551.2354098155365,28826.850751248334,17272.34234004413,88767.87691106352,179195.10526304427,dos
2938299,107,409,1096,13,432,34,248375.7439200639,9032.67860262466,24039.59526786662,4439.735211971001,20854.234834265186,784486.5203672424,dos
7594478,328,256,1479,15,1422,13,24766.047932225476,807.1162362688069,19083.969169410273,8945.655419930152,43546.73929967099,313244.3259791233,normal
8998704,65,397,225,36,1041,50,453462.0298817974,1239.9028111285163,32085.54679940917,7570.225180790429,70413.80878669134,533772.3276545679,normal
4909876,365,223,1987,10,1573,11,652323.5571717904,3470.0413169233752,42887.02096285512,15292.042600163384,26865.67144512043,736798.7421522061,normal
9167221,309,498,1005,50,375,57,172139.1384940193,957.3754543590027,16880.45045474793,6357.905510664555,22862.336459775455,968720.6704226722,normal
3303489,484,367,934,25,1624,32,25763.738034346174,8855.932965352202,24317.86002920097,1124.3199137009574,89827.1573810741,910173.140753103,dos
8025507,135,329,764,39,1363,6,909089.4552717,8755.46088103497,22796.685523669483,6676.073463573478,99600.75981194132,212108.4957551712,normal
4354485,494,64,932,18,1173,57,301947.4278361092,9487.131956289082,12468.706503242365,7079.422027617941,38640.83182851712,894094.7335359905,normal
8777298,389,68,73,51,1010,38,466049.4344470658,2050.0003126704037,21061.366837157133,16447.728153603464,23660.435056150953,846134.0193056528,normal
3151982,24,66,1021,53,715,44,91070.91619033614,453.6073900562709,1089.0096960352905,10957.88608904987,40445.94977474064,29917.131005058884,normal
3210116,28,432,1623,17,1256,8,381613.3053517159,4446.335302201008,25876.426753825443,10470.300079904595,30385.228417538325,884607.605702015,normal
6737420,62,49,1533,29,1127,4,423773.3029975781,8805.5448057304,36042.42950673056,11976.5784149809,82175.8881395797,534447.1057480332,normal
